#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
479000,478.999999996,-642907.680639,297.861876013,1.00187069168,18.4
480000,479.999999996,-643846.366907,299.988667421,1.0021130593,18.4
481000,480.999999996,-644010.282264,300.591891472,0.999404831399,18.4
482000,481.999999996,-644095.075085,299.119942962,1.00188740547,18.4
483000,482.999999995,-646318.16352,299.353840065,1.00481781554,18.4
484000,483.999999995,-644434.997855,299.84864267,1.00619011653,18.4
485000,484.999999995,-644378.306556,297.867495569,1.00533187671,18.4
486000,485.999999995,-644075.722919,300.004710923,1.00247586356,18.4
487000,486.999999995,-644406.680861,297.966733441,1.00509003115,18.4
488000,487.999999995,-643659.356962,299.169779871,0.999400654792,18.4
489000,488.999999995,-643771.724844,300.409531533,1.0016612703,18.4
490000,489.999999995,-643833.690159,302.207492706,1.00357776428,18.4
491000,490.999999995,-642556.006934,299.067782012,1.00233503372,18.4
492000,491.999999995,-644236.828667,299.139464095,1.00344017193,18.4
493000,492.999999995,-645151.977767,298.748799064,1.00380774636,18.4
494000,493.999999995,-644111.743925,299.201882582,1.00551598712,18.4
495000,494.999999995,-642897.498181,299.916316409,1.00127917255,18.4
496000,495.999999995,-642896.451749,302.267337696,1.0015264941,18.4
497000,496.999999995,-645017.967908,298.445407465,1.00456071754,18.4
498000,497.999999995,-645480.303586,298.451794589,1.00573028721,18.4
499000,498.999999995,-644540.038527,297.351199476,1.00610790636,18.4
500000,499.999999995,-645273.893402,298.097103331,1.00415835622,18.4
501000,500.999999995,-644102.795441,301.104885993,1.00624871767,18.4
502000,501.999999995,-644567.924826,299.918978763,1.00451052577,18.4
503000,502.999999995,-644107.860196,299.303006166,1.00329134985,18.4
504000,503.999999995,-644778.095923,300.789376169,1.00349754096,18.4
505000,504.999999995,-643803.532249,300.628665604,1.0040958032,18.4
506000,505.999999995,-644002.640057,298.671541158,1.0030049185,18.4
507000,506.999999995,-644175.43313,300.875772172,1.00627683495,18.4
508000,507.999999995,-644728.02013,302.378332257,1.00425111794,18.4
509000,508.999999995,-643647.837905,301.155043132,1.00113587084,18.4
510000,509.999999995,-643035.945904,300.288047618,1.0025650287,18.4
511000,510.999999995,-643330.604712,300.533232467,1.00034486185,18.4
512000,511.999999995,-644054.133221,299.673101503,0.998096954504,18.4
513000,512.999999995,-642760.153603,299.615139111,0.99920572737,18.4
514000,513.999999995,-644011.486343,301.519596344,1.00025722269,18.4
515000,514.999999995,-644383.86004,299.877735456,1.00182315857,18.4
516000,515.999999995,-643141.315659,300.325307637,1.00490791437,18.4
517000,516.999999995,-643617.889489,301.29166728,1.00527982922,18.4
518000,517.999999995,-644378.069288,301.488853471,1.00369686814,18.4
519000,518.999999995,-644151.197099,298.983959445,1.00079139743,18.4
520000,519.999999995,-644704.950557,301.256157809,1.00219543145,18.4
521000,520.999999995,-644591.933837,301.273548905,1.00417313368,18.4
522000,521.999999995,-642991.870151,298.081447542,1.00042785097,18.4
523000,522.999999995,-643717.319727,300.829593825,0.999717078671,18.4
524000,523.999999995,-642839.973755,301.238377523,1.00104280882,18.4
525000,524.999999994,-643996.213662,300.502689504,1.00236633771,18.4
526000,525.999999994,-642161.657326,297.689846703,0.998489184448,18.4
527000,526.999999994,-642709.137417,299.748991328,0.999398777387,18.4
528000,527.999999994,-643586.787628,301.218757373,0.998589569328,18.4
529000,528.999999994,-643071.932453,300.313893088,1.00105945993,18.4
530000,529.999999994,-642937.870452,298.565835745,1.00021567865,18.4
531000,530.999999994,-644049.904129,299.630682286,1.0051188068,18.4
532000,531.999999994,-643728.62455,300.430205169,1.00386128046,18.4
533000,532.999999994,-644840.61115,299.23543342,1.00144573761,18.4
534000,533.999999994,-642846.54943,298.792257246,1.0001354928,18.4
535000,534.999999994,-643516.156762,299.619063425,1.00297518708,18.4
536000,535.999999994,-644153.336801,297.729855636,1.00385340182,18.4
537000,536.999999994,-642869.628105,299.083731525,1.0036289617,18.4
538000,537.999999994,-642813.894665,299.939651084,1.00162449273,18.4
539000,538.999999994,-643031.563113,301.546253674,1.00270882396,18.4
540000,539.999999994,-645431.548736,299.943550184,1.00392395362,18.4
541000,540.999999994,-644451.83516,300.370222137,1.00408959458,18.4
542000,541.999999994,-643278.850277,297.28880889,1.00133166532,18.4
543000,542.999999994,-643530.5623,301.528160714,1.00186875202,18.4
544000,543.999999994,-643282.384752,301.752790591,0.999840382745,18.4
545000,544.999999994,-644212.441359,301.49687013,0.999748832053,18.4
546000,545.999999994,-642735.744385,297.539595591,0.999689338939,18.4
547000,546.999999994,-643887.450862,299.838202194,0.998625829416,18.4
548000,547.999999994,-643642.045963,299.599393684,0.999035784575,18.4
549000,548.999999994,-644198.294059,301.992938606,1.00305711937,18.4
550000,549.999999994,-643829.65957,300.810994822,1.00274487829,18.4
551000,550.999999994,-643614.11556,301.034436224,1.00394432653,18.4
552000,551.999999994,-644682.987445,299.402907806,1.00447259885,18.4
553000,552.999999994,-643696.69578,298.64835153,1.00422812755,18.4
554000,553.999999994,-643684.865644,301.586954368,1.00056970266,18.4
555000,554.999999994,-643230.022749,299.148471554,0.999542923416,18.4
556000,555.999999994,-644901.755252,300.047563249,1.00499622305,18.4
557000,556.999999994,-643964.181469,298.319096216,1.0069558619,18.4
558000,557.999999994,-642354.271898,300.809398909,1.00462322744,18.4
559000,558.999999994,-643893.415717,301.182186217,1.00289656957,18.4
560000,559.999999994,-644477.865338,300.115081999,1.00255861164,18.4
561000,560.999999994,-644386.053943,301.160351872,1.00485725803,18.4
562000,561.999999994,-643971.227431,301.789033259,1.00183413384,18.4
563000,562.999999994,-645705.752568,300.294263768,1.00452857262,18.4
564000,563.999999994,-643351.097445,299.092492048,1.00307560843,18.4
565000,564.999999994,-643221.187753,298.589877802,0.997528397361,18.4
566000,565.999999994,-642596.992298,301.212344168,0.998381537658,18.4
567000,566.999999994,-643158.206875,301.397075305,1.00158038751,18.4
568000,567.999999993,-643622.368289,301.043344752,1.00223000856,18.4
569000,568.999999993,-644962.921356,300.147220143,1.0022973749,18.4
570000,569.999999993,-643290.565314,299.240580786,0.999354868596,18.4
571000,570.999999993,-642659.275431,300.092887297,1.00354921846,18.4
572000,571.999999993,-643315.685934,301.377904213,1.00320215666,18.4
573000,572.999999993,-642497.880863,300.502791199,1.00107088203,18.4
574000,573.999999993,-643303.209212,300.558076943,1.00180538515,18.4
575000,574.999999993,-643299.509708,300.461095329,1.00169014907,18.4
576000,575.999999993,-644096.65472,297.688791036,1.0041435908,18.4
577000,576.999999993,-642979.095008,299.306613774,0.996936841659,18.4
578000,577.999999993,-643974.054555,300.039597571,1.00138697908,18.4
579000,578.999999993,-644903.955025,302.097989922,1.00743262128,18.4
580000,579.999999993,-644417.736502,300.71826649,1.00314329336,18.4
581000,580.999999993,-643419.797044,300.728181758,1.00320265161,18.4
582000,581.999999993,-645027.356664,300.056189441,1.0014832972,18.4
583000,582.999999993,-644500.833015,296.570251276,1.00142130264,18.4
584000,583.999999993,-643517.576782,297.126321565,1.00012856513,18.4
585000,584.999999993,-644739.911298,297.57813012,1.00155894219,18.4
586000,585.999999993,-644231.685105,300.991323336,1.00345975008,18.4
587000,586.999999993,-642186.396571,299.329343246,1.00227283252,18.4
588000,587.999999993,-642757.464158,298.409743969,1.00239563376,18.4
589000,588.999999993,-643951.216236,301.238393005,1.0035022186,18.4
590000,589.999999993,-644443.19686,298.747274317,1.00465463791,18.4
591000,590.999999993,-644153.781933,298.861945949,1.00553205297,18.4
592000,591.999999993,-644430.203728,298.525102612,1.00572909938,18.4
593000,592.999999993,-642678.038251,299.200716693,1.00487126589,18.4
594000,593.999999993,-644445.032377,297.856848614,1.00472775228,18.4
595000,594.999999993,-642513.072007,298.52966207,1.00259247391,18.4
596000,595.999999993,-645105.150966,302.392970257,1.00335218059,18.4
597000,596.999999993,-643502.897313,302.016995925,1.0020479905,18.4
598000,597.999999993,-644273.458098,298.493617385,1.00208945482,18.4
599000,598.999999993,-642647.447044,299.37380506,1.0001759606,18.4
600000,599.999999993,-644439.871922,299.441031855,1.00239782907,18.4
601000,600.999999993,-644168.28643,300.998072214,1.00577817061,18.4
602000,601.999999993,-645112.890843,297.863439603,1.00181987511,18.4
603000,602.999999993,-644327.8702,298.450320506,1.00025106341,18.4
604000,603.999999993,-644609.519704,301.365306401,1.00044410218,18.4
605000,604.999999993,-643670.778907,298.096196388,0.997974350245,18.4
606000,605.999999993,-644843.782392,299.907090558,1.00562839494,18.4
607000,606.999999993,-643763.653098,299.604700012,1.00296603393,18.4
608000,607.999999993,-644442.536366,297.282463285,1.00294280758,18.4
609000,608.999999993,-644461.704891,300.223527034,1.00273151226,18.4
610000,609.999999992,-643919.393485,300.716729459,1.00298872401,18.4
611000,610.999999992,-643631.413844,300.574430635,1.00356169284,18.4
612000,611.999999992,-644252.330512,299.76900476,1.00429449994,18.4
613000,612.999999992,-644282.04778,301.340800392,1.00407899795,18.4
614000,613.999999992,-644632.298658,301.395700496,1.00364069933,18.4
615000,614.999999992,-644060.427664,299.648616252,1.00995533406,18.4
616000,615.999999992,-643129.325772,301.895078763,1.00503700077,18.4
617000,616.999999992,-645782.353637,302.683615149,1.00379340223,18.4
618000,617.999999992,-643371.913117,300.361875618,1.00151513629,18.4
619000,618.999999992,-643342.539641,299.976166243,0.999507868257,18.4
620000,619.999999992,-642822.149951,299.095051576,0.999487565796,18.4
621000,620.999999992,-643248.177007,301.619223201,1.00116421634,18.4
622000,621.999999992,-643407.184816,297.228405557,1.00111585907,18.4
623000,622.999999992,-644504.506802,301.553632459,1.00283284619,18.4
624000,623.999999992,-644014.597013,301.407141607,1.00067157853,18.4
625000,624.999999992,-643341.197943,301.136083711,1.00412679411,18.4
626000,625.999999992,-644348.187518,299.831514865,1.00333438234,18.4
627000,626.999999992,-642794.581881,300.421462396,1.00126189669,18.4
628000,627.999999992,-643817.452623,297.832587548,1.00257907523,18.4
629000,628.999999992,-643986.417887,298.705728655,1.00499680072,18.4
630000,629.999999992,-644396.32,301.564371739,1.00453239214,18.4
631000,630.999999992,-644146.268499,299.897956919,1.00267004923,18.4
632000,631.999999992,-644574.470236,299.665599256,1.00652975021,18.4
633000,632.999999992,-643510.649424,301.121932311,1.00238749406,18.4
634000,633.999999992,-643250.603094,299.234042862,0.999751983054,18.4
635000,634.999999992,-644153.56288,300.787558297,1.00261432489,18.4
636000,635.999999992,-644190.154957,300.242792325,1.00503919126,18.4
637000,636.999999992,-643748.407287,301.159994112,1.00459978567,18.4
638000,637.999999992,-643609.402013,298.358881408,1.00332455883,18.4
639000,638.999999992,-644376.031473,299.911961462,1.00274106353,18.4
640000,639.999999992,-644954.806818,301.566571149,1.00539124419,18.4
641000,640.999999992,-644392.531311,298.086944744,1.00422922006,18.4
642000,641.999999992,-644709.254065,300.159900693,1.00520403909,18.4
643000,642.999999992,-644306.348026,300.563838924,1.00431101559,18.4
644000,643.999999992,-643574.073812,302.635222634,1.00471764363,18.4
645000,644.999999992,-643648.018607,299.137833641,1.00022428477,18.4
646000,645.999999992,-643082.457618,298.724052574,1.00150163139,18.4
647000,646.999999992,-644477.16633,297.86214007,1.00146314418,18.4
648000,647.999999992,-644302.487919,297.903844037,1.00018557234,18.4
649000,648.999999992,-643735.619875,298.330267266,1.00314978896,18.4
650000,649.999999992,-644995.175325,300.444464766,1.00355188774,18.4
651000,650.999999992,-644161.099569,299.414458719,1.00569112824,18.4
652000,651.999999991,-643078.753827,299.137704672,1.00360467384,18.4
653000,652.999999991,-644270.039302,296.25305585,1.00611854346,18.4
654000,653.999999991,-644946.887809,298.768255257,1.00415066587,18.4
655000,654.999999991,-643378.972957,301.238385396,1.00067699612,18.4
656000,655.999999991,-643148.308036,300.370985264,1.00313571139,18.4
657000,656.999999991,-644494.295617,299.511709844,1.00158269064,18.4
658000,657.999999991,-643137.539645,299.709631403,1.00455479384,18.4
659000,658.999999991,-643964.094913,299.900534177,1.00178993001,18.4
660000,659.999999991,-642919.194782,300.133079827,0.999648150155,18.4
661000,660.999999991,-643907.605767,301.626140531,0.999581640909,18.4
662000,661.999999991,-643556.738089,300.696348222,1.00498712214,18.4
663000,662.999999991,-643898.467612,299.224633553,1.00250333705,18.4
664000,663.999999991,-642790.274828,299.754161288,1.00311973267,18.4
665000,664.999999991,-643571.240619,300.905073594,0.999209555555,18.4
666000,665.999999991,-644266.05942,302.813586028,1.00367396127,18.4
667000,666.999999991,-645127.19118,299.765262092,1.00397744439,18.4
668000,667.999999991,-644426.646696,301.766672316,1.00553520337,18.4
669000,668.999999991,-641994.888882,300.083104559,1.00059621726,18.4
670000,669.999999991,-643552.815355,301.475156607,1.00530331418,18.4
671000,670.999999991,-645151.744413,304.082876068,1.00639504997,18.4
672000,671.999999991,-645033.381632,303.220980734,1.00281619244,18.4
673000,672.999999991,-643110.495996,299.570351861,0.998989998164,18.4
674000,673.999999991,-643988.60376,299.02258571,1.0008305839,18.4
675000,674.999999991,-643868.889117,300.470363902,1.00309413595,18.4
676000,675.999999991,-643127.366649,298.614079269,1.00240521604,18.4
677000,676.999999991,-643050.927899,299.897708691,1.00087781949,18.4
678000,677.999999991,-644199.019249,299.542079694,1.00654284463,18.4
679000,678.999999991,-643263.573666,297.640387205,1.00234220328,18.4
680000,679.999999991,-644984.785394,299.603401362,1.00040410015,18.4
681000,680.999999991,-645118.1851,301.542456997,1.00211398666,18.4
682000,681.999999991,-644036.612924,300.225230903,1.00371734972,18.4
683000,682.999999991,-643952.41967,299.185976458,1.00294375866,18.4
684000,683.999999991,-644295.033805,299.784056434,1.00194177727,18.4
685000,684.999999991,-645694.569292,299.903554959,1.00011925271,18.4
686000,685.999999991,-644218.955059,300.207519748,1.00085762909,18.4
687000,686.999999991,-644122.906361,299.280102995,0.998890363395,18.4
688000,687.999999991,-644462.906924,297.2156262,1.00459401333,18.4
689000,688.999999991,-644202.365253,298.7340163,1.00002179273,18.4
690000,689.999999991,-643674.258019,296.781209557,1.00033332276,18.4
691000,690.999999991,-644126.745503,300.072247845,1.00324112306,18.4
692000,691.999999991,-644096.166177,298.970189292,1.00540880973,18.4
693000,692.999999991,-644377.486069,301.334852495,1.00301457668,18.4
694000,693.999999991,-643073.380057,298.490123664,0.99913116854,18.4
695000,694.99999999,-643249.82448,299.053358171,1.00234130118,18.4
696000,695.99999999,-643933.149767,299.820012739,1.00244086554,18.4
697000,696.99999999,-641856.471038,298.825519586,0.997454814951,18.4
698000,697.99999999,-642562.996126,300.731681813,0.998715908113,18.4
699000,698.99999999,-643686.860913,298.209721551,1.0020125989,18.4
700000,699.99999999,-644087.579553,301.619341159,1.00120466576,18.4
701000,700.99999999,-644178.452311,299.037621407,1.00057140879,18.4
702000,701.99999999,-643965.167146,302.504846052,1.00481651231,18.4
703000,702.99999999,-642321.116813,299.906122047,1.00111887657,18.4
704000,703.99999999,-644537.716388,300.167293299,1.00364682549,18.4
705000,704.99999999,-644550.826401,300.021854716,1.00562236,18.4
706000,705.99999999,-643615.489159,299.701966355,1.00310074156,18.4
707000,706.99999999,-643223.562557,302.116346803,1.00369143579,18.4
708000,707.99999999,-642438.259446,300.67357481,1.00043380719,18.4
709000,708.99999999,-642773.720698,301.205071151,1.00357013883,18.4
710000,709.99999999,-643353.083727,301.06342699,1.00287478272,18.4
711000,710.99999999,-642917.813143,298.312783697,0.999369968496,18.4
712000,711.99999999,-643532.47841,299.613672321,1.00275684715,18.4
713000,712.99999999,-644686.902514,299.252113002,1.00469175559,18.4
714000,713.99999999,-643418.886721,297.830771333,1.00399086875,18.4
715000,714.99999999,-643777.702685,301.461205443,1.00345548911,18.4
716000,715.99999999,-643004.822469,300.2366507,1.0011139054,18.4
717000,716.99999999,-641742.580083,299.419400781,1.00025134188,18.4
718000,717.99999999,-642949.911568,300.639265615,1.00359626943,18.4
719000,718.99999999,-642587.250968,302.503284992,1.00186933364,18.4
720000,719.99999999,-642797.426365,300.237609648,1.00260929041,18.4
721000,720.99999999,-643996.44872,300.048607358,1.00525832654,18.4
722000,721.99999999,-644539.902078,298.725916453,1.00694923408,18.4
723000,722.99999999,-643776.244623,299.281140477,1.00336885176,18.4
724000,723.99999999,-644433.77158,301.619636216,1.00322879274,18.4
